Series,Mazur.lnk,Mazur.RMSE,Mazur.BIC,Mazur.AIC,Mazur.BF,Mazur.prob,Mazur.notes,exp.lnk,exp.RMSE,exp.BIC,exp.AIC,exp.BF,exp.prob,exp.notes,BD.beta,BD.delta,BD.RMSE,BD.BIC,BD.AIC,BD.BF,BD.prob,BD.notes,MG.lnk,MG.s,MG.RMSE,MG.BIC,MG.AIC,MG.BF,MG.prob,MG.notes,Rachlin.lnk,Rachlin.s,Rachlin.RMSE,Rachlin.BIC,Rachlin.AIC,Rachlin.BF,Rachlin.prob,Rachlin.notes,Loewenstein-Prelec.lnk,Loewenstein-Prelec.beta,Loewenstein-Prelec.RMSE,Loewenstein-Prelec.BIC,Loewenstein-Prelec.AIC,Loewenstein-Prelec.BF,Loewenstein-Prelec.prob,Loewenstein-Prelec.notes,EbertPrelec.lnk,EbertPrelec.s,EbertPrelec.RMSE,EbertPrelec.BIC,EbertPrelec.AIC,EbertPrelec.BF,EbertPrelec.prob,EbertPrelec.notes,Bleichrodt.lnk,Bleichrodt.s,Bleichrodt.beta,Bleichrodt.RMSE,Bleichrodt.BIC,Bleichrodt.AIC,Bleichrodt.BF,Bleichrodt.prob,Bleichrodt.notes,Parabolic.lnk,Parabolic.RMSE,Parabolic.BIC,Parabolic.AIC,Parabolic.BF,Parabolic.prob,Parabolic.notes,Power.lnk,Power.lns,Power.RMSE,Power.BIC,Power.AIC,Power.BF,Power.prob,Power.notes,noise.mean,noise.RMSE,noise.BIC,noise.AIC,noise.BF,noise.prob,probmodel,probmodel.ED50,probmodel.AUC,probmodel.Log10AUC,delays,values,ResponseId
42,-3.63164,0.0998395,-8.50172,-8.39354,14236.8,0.00778899,Success: relative step is no more than EpsX,-4.1834,0.0527497,-17.4338,-17.3256,1.24E+06,0.677732,Success: relative step is no more than EpsX,0.975758,0.985416,0.0512264,-15.8981,-15.7359,574806,0.314479,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443571,0.391423,10.6254,10.7336,1,5.47E-07,Exponential (f),4.1834,0.124417,0.579058,"1,4,26,52,156,260,520","0.98,0.85,0.75,0.45,0.025,0.025,0.025",R_27wGdb9cQ1XM0uN
43,-2.47454,0.127246,-5.1059,-4.99772,188.119,0.844083,Success: relative step is no more than EpsX,-2.983,0.172072,-0.880867,-0.772688,22.7498,0.102078,Success: relative step is no more than EpsX,0.869533,0.963611,0.164072,0.398596,0.560865,11.999,0.0538392,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391429,0.268883,5.36824,5.47642,1,0.00448697,Hyperbolic (f),2.47454,0.085148,0.405,"1,4,26,52,156,260,520","0.94,0.65,0.25,0.25,0.25,0.15,0.25",R_3qUKzy4vU7a4Eoz
44,-1.43783,0.0760722,-12.3081,-12.1999,34683.4,0.169021,Success: relative step is no more than EpsX,-1.7968,0.0634322,-14.852,-14.7438,123747,0.603049,Success: relative step is no more than EpsX,1,0.847191,0.0634322,-12.9061,-12.7438,46771.9,0.227931,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229286,0.338699,8.59997,8.70815,1,4.87E-06,Exponential (f),1.7968,0.00984358,0.22047,"1,4,26,52,156,260,520","0.98,0.45,0.075,0.025,0.025,0.025,0.025",R_3GwtKOLb3FCNMTo
45,-2.74206,0.0862151,-10.5558,-10.4476,32988,0.407982,Success: relative step is no more than EpsX,-3.2728,0.0855806,-10.6592,-10.551,34738.5,0.429632,Success: relative step is no more than EpsX,1,0.96281,0.0855806,-8.71328,-8.55101,13129.9,0.162386,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359286,0.381121,10.252,10.3602,1,1.24E-05,Exponential (f),3.2728,0.0489477,0.437033,"1,4,26,52,156,260,520","0.91,0.98,0.25,0.25,0.075,0.025,0.025",R_PMuWHf8UCK8s7AJ
46,-3.71386,0.0572455,-16.2887,-16.1805,285042,0.834204,Success: relative step is no more than EpsX,-4.29678,0.0810949,-11.4129,-11.3048,24896.9,0.0728634,Success: relative step is no more than EpsX,0.913062,0.988845,0.0681609,-11.8995,-11.7372,31754.3,0.0929322,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467857,0.344361,8.83206,8.94024,1,2.93E-06,Hyperbolic (f),3.71386,0.204806,0.585567,"1,4,26,52,156,260,520","0.94,0.91,0.55,0.55,0.15,0.15,0.025",R_2dyDh3cFZWC41N0
47,-6.71243,0.182671,-0.0439852,0.0641945,---,nan,Success: relative step is no more than EpsX,-7.00248,0.187898,0.35101,0.45919,---,nan,Success: relative step is no more than EpsX,0.75,1,4.26E-07,-179.649,-179.487,---,nan,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,---,#NAME?,#NAME?,nan,nan,Noise,NA,0.75,0.75,"1,4,26,52,156,260,520","0.75,0.75,0.75,0.75,0.75,0.75,0.75",R_1CpcR6tGhbQrUhu
48,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_1H0GmAFHauiYg5I
49,-1.58648,0.165863,-1.39533,-1.28715,1.73844,0.0143534,Success: relative step is no more than EpsX,-1.60245,0.212207,2.05424,2.16242,0.309811,0.00255795,Success: relative step is no more than EpsX,0.495783,0.992981,0.0789136,-9.84875,-9.68648,119.069,0.983089,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296429,0.179498,-0.289349,-0.181169,1,0.00825649,Beta-Delta (f),nan,0.131179,0.347205,"1,4,26,52,156,260,520","0.55,0.55,0.25,0.35,0.15,0.15,0.075",R_3lLJ2J30oQE3zEv
50,0.626931,0.214391,2.19762,2.3058,---,nan,Success: relative step is no more than EpsX,0.272143,0.230766,3.22804,3.33622,---,nan,Success: relative step is no more than EpsX,0.25,1,1.42E-07,-195.03,-194.868,---,nan,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,---,#NAME?,#NAME?,nan,nan,Noise,NA,0.25,0.25,"1,4,26,52,156,260,520","0.25,0.25,0.25,0.25,0.25,0.25,0.25",R_2AFl1MdmMgwJZqB
51,-9.76038,0.0153692,-34.6985,-34.5903,1.31E-97,1.43E-33,Success: relative step is no more than EpsX,-9.77779,0.0153945,-34.6755,-34.5673,1.30E-97,1.42E-33,Success: relative step is no more than EpsX,0.98,1,2.72E-07,-185.952,-185.789,9.18E-65,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,2.22E-16,-480.854,-480.746,1,1.09E+64,Noise,NA,0.98,0.98,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.98,0.98,0.98",R_b3FCbMNwJrz9RAd
52,-4.52516,0.101447,-8.27805,-8.16987,6500.27,0.01516,Success: relative step is no more than EpsX,-5.0308,0.0602313,-15.5769,-15.4688,249956,0.582952,Success: relative step is no more than EpsX,0.960665,0.993862,0.0552756,-14.8331,-14.6708,172320,0.401888,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567857,0.355587,9.28115,9.38933,1,2.33E-06,Exponential (f),5.0308,0.283117,0.711914,"1,4,26,52,156,260,520","0.94,0.85,0.91,0.75,0.35,0.15,0.025",R_1gMSgffdHqtOS76
53,-7.27664,0.353141,9.18453,9.29271,0.455483,0.545374,Success: relative step is no more than EpsX,-1.09052,0.783028,20.3327,20.4409,0.0017285,0.00206962,Success: relative step is no more than EpsX,0.797857,1,0.315616,9.55765,9.71992,0.377964,0.452557,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797857,0.315616,7.61174,7.71992,1,1.19735,Noise,NA,0.797857,0.797857,"1,4,26,52,156,260,520","0.98,0.075,0.98,0.98,0.98,0.94,0.65",R_1oneuHb6Jf72khK
54,-0.814423,0.15585,-2.26707,-2.15889,178.37,0.220468,Success: relative step is no more than EpsX,-1.08574,0.136221,-4.15174,-4.04356,457.691,0.565713,Success: relative step is no more than EpsX,1,0.713444,0.136221,-2.20583,-2.04356,172.991,0.213819,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186429,0.326832,8.10065,8.20883,1,0.00123601,Exponential (f),1.08574,0.00407122,0.131069,"1,4,26,52,156,260,520","0.98,0.075,0.15,0.025,0.025,0.025,0.025",R_30iZsdnvjEGHYr3
55,-0.75358,0.15472,-2.36901,-2.26083,208.22,0.135149,Success: relative step is no more than EpsX,-1.08505,0.124244,-5.44015,-5.33197,966.967,0.627629,Success: relative step is no more than EpsX,1,0.713278,0.124244,-3.49424,-3.33197,365.479,0.237222,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168571,0.331713,8.30818,8.41636,1,0.00064907,Exponential (f),1.08505,0.00406747,0.130991,"1,4,26,52,156,260,520","0.98,0.075,0.025,0.025,0.025,0.025,0.025",R_zerNYxzFintAgdH
56,-0.28494,0.0411904,-20.8967,-20.7886,33194.3,0.971749,Success: relative step is no more than EpsX,-0.799041,0.0754514,-12.4228,-12.3146,479.694,0.0140428,Success: relative step is no more than EpsX,0.489186,0.936645,0.0655506,-12.4462,-12.2839,485.348,0.0142084,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.182248,-0.0764667,0.031713,1,2.93E-05,Hyperbolic (f),0.28494,0.0138621,0.134826,"1,4,26,52,156,260,520","0.55,0.25,0.15,0.025,0.025,0.025,0.025",R_5uOCiO87EAdtlcZ
57,0.354251,0.0349406,-23.2005,-23.0923,23130.3,0.0377829,Success: relative step is no more than EpsX,-0.257519,0.0243066,-28.2811,-28.173,293379,0.47923,Success: relative step is no more than EpsX,0.817703,0.550322,0.0211288,-28.2968,-28.1345,295679,0.482987,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0928571,0.14682,-3.10271,-2.99453,1,1.63E-06,Beta-Delta (f),-0.194082,0.00145174,0.0597411,"1,4,26,52,156,260,520","0.45,0.075,0.025,0.025,0.025,0.025,0.025",R_Ry5lOsHzz4X77t7
58,-4.77398,0.161156,-1.79843,-1.69025,14.4711,0.272581,Success: relative step is no more than EpsX,-5.53571,0.189978,0.505132,0.613312,4.57391,0.0861555,Success: relative step is no more than EpsX,0.783085,0.99755,0.124109,-3.50944,-3.34717,34.044,0.641263,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591429,0.236065,3.54587,3.65405,1,0.0188363,Beta-Delta (f),5.20886,0.441801,0.663019,"1,4,26,52,156,260,520","0.94,0.85,0.55,0.55,0.55,0.55,0.15",R_2aJpGYS3za0pilx
59,-7.48445,0.102906,-8.07821,-7.97003,1.47E-05,2.56E-05,Success: relative step is no more than EpsX,-7.63612,0.104704,-7.83575,-7.72757,1.30E-05,2.27E-05,Success: relative step is no more than EpsX,0.864437,0.999953,0.0197749,-29.2239,-29.0616,0.574843,0.999952,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858571,0.0209956,-30.3312,-30.223,1,1.73952,Noise,NA,0.858571,0.858571,"1,4,26,52,156,260,520","0.91,0.85,0.85,0.85,0.85,0.85,0.85",R_25WyIFCWK5nBSkW
60,-2.08192,0.10154,-8.26531,-8.15713,10752.5,0.00618144,Success: relative step is no more than EpsX,-2.61789,0.0514462,-17.7841,-17.6759,1.25E+06,0.721222,Success: relative step is no more than EpsX,1,0.929642,0.0514462,-15.8382,-15.6759,474178,0.272596,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276429,0.382442,10.3005,10.4087,1,5.75E-07,Exponential (f),2.61789,0.0245519,0.337765,"1,4,26,52,156,260,520","0.91,0.85,0.075,0.025,0.025,0.025,0.025",R_2uOoQKPqi7GfAwY
61,-2.63104,0.0864096,-10.5242,-10.4161,10013.6,0.928998,Success: relative step is no more than EpsX,-3.11818,0.131062,-4.69228,-4.5841,542.25,0.0503063,Success: relative step is no more than EpsX,0.950176,0.960807,0.129484,-2.91588,-2.75361,223.079,0.0206958,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379286,0.322163,7.89918,8.00736,1,9.28E-05,Hyperbolic (f),2.63104,0.0957889,0.427612,"1,4,26,52,156,260,520","0.98,0.75,0.25,0.25,0.25,0.15,0.025",R_2rTRNFJQs7xEeFR
62,-2.49764,0.107623,-7.45078,-7.3426,5390.31,0.405391,Success: relative step is no more than EpsX,-2.93153,0.106667,-7.57568,-7.4675,5737.65,0.431513,Success: relative step is no more than EpsX,1,0.948081,0.106667,-5.62977,-5.4675,2168.63,0.163097,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.366429,0.367275,9.73393,9.84211,1,7.52E-05,Exponential (f),2.93153,0.0342628,0.384872,"1,4,26,52,156,260,520","0.98,0.91,0.15,0.15,0.15,0.075,0.15",R_2rTxacxEtEXMo9f
63,-0.995722,0.0976486,-8.81235,-8.70417,1444.33,0.619843,Success: relative step is no more than EpsX,-1.23782,0.10962,-7.19337,-7.08519,642.851,0.275883,Success: relative step is no more than EpsX,1,0.748252,0.10962,-5.24746,-5.08519,242.975,0.104274,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214286,0.276088,5.73845,5.84663,1,0.000429155,Hyperbolic (f),0.995722,0.0258093,0.208663,"1,4,26,52,156,260,520","0.85,0.25,0.25,0.025,0.075,0.025,0.025",R_2ygaYup6FB8Oq4W
64,-7.16562,0.269246,5.38715,5.49533,0.439742,0.357859,Success: relative step is no more than EpsX,-7.42565,0.271849,5.52182,5.63,0.411107,0.334556,Success: relative step is no more than EpsX,0.828568,1,0.23943,5.68993,5.8522,0.377964,0.307585,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828571,0.23943,3.74402,3.8522,1,0.813793,Noise,NA,0.828571,0.828571,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.98,0.98,0.45,0.98",R_1Lb8LH2PojIYHqG
65,-0.0860641,0.0876821,-10.3196,-10.2114,600.658,0.00984658,Success: relative step is no more than EpsX,-0.609388,0.0475053,-18.8998,-18.7916,43833.5,0.718562,Success: relative step is no more than EpsX,1,0.580606,0.0475053,-16.9539,-16.7916,16567.5,0.271591,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114286,0.218704,2.47648,2.58466,1,1.64E-05,Exponential (f),0.609388,0.00205763,0.081558,"1,4,26,52,156,260,520","0.65,0.025,0.025,0.025,0.025,0.025,0.025",R_3D6cmFEXfSWNM64
66,-4.32285,0.177027,-0.48336,-0.375181,638.248,0.0538632,Success: relative step is no more than EpsX,-4.75957,0.123062,-5.57402,-5.46584,8136.04,0.686619,Success: relative step is no more than EpsX,1,0.991467,0.123062,-3.62811,-3.46584,3075.13,0.259518,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553571,0.445403,12.4341,12.5423,1,8.44E-05,Exponential (f),4.75957,0.220318,0.669785,"1,4,26,52,156,260,520","0.98,0.98,0.94,0.85,0.075,0.025,0.025",R_22WEbiwtv2kMKZz
67,-6.5188,0.0412821,-20.8656,-20.7574,5065.56,0.213633,Success: relative step is no more than EpsX,-6.7516,0.0429916,-20.2975,-20.1894,3813.06,0.16081,Success: relative step is no more than EpsX,0.958801,0.998977,0.0308135,-23.0144,-22.8521,14832.9,0.625557,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838571,0.139635,-3.80516,-3.69698,1,4.22E-05,Beta-Delta (f),6.45531,0.743055,0.887046,"1,4,26,52,156,260,520","0.98,0.98,0.91,0.85,0.85,0.75,0.55",R_2waSt7K5Uwkyq0i
68,-3.44699,0.117329,-6.24187,-6.13369,1208.94,0.909675,Success: relative step is no more than EpsX,-3.70672,0.170841,-0.981316,-0.873136,87.1145,0.0655499,Success: relative step is no more than EpsX,1,0.975742,0.170841,0.964594,1.12686,32.9262,0.0247755,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487143,0.323407,7.95313,8.06131,1,0.000752457,Hyperbolic (f),3.44699,0.1715,0.546817,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.25,0.35,0.25,0.15",R_33st1Y6YwL6IWpB
69,-5.16165,0.0840624,-10.9098,-10.8016,7824.79,0.187192,Success: relative step is no more than EpsX,-5.60632,0.071691,-13.1385,-13.0303,23847.1,0.570494,Success: relative step is no more than EpsX,0.980078,0.996456,0.0705058,-11.426,-11.2637,10128.9,0.242314,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.302561,7.02032,7.1285,1,2.39E-05,Exponential (f),5.60632,0.444846,0.795898,"1,4,26,52,156,260,520","0.98,0.94,0.85,0.94,0.45,0.45,0.15",R_2rpFZEmMqXj4d54
70,-0.475145,0.133728,-4.41035,-4.30217,218.512,0.0729891,Success: relative step is no more than EpsX,-0.87888,0.0973694,-8.85245,-8.74427,2014.02,0.672739,Success: relative step is no more than EpsX,1,0.660176,0.0973694,-6.90654,-6.74427,761.228,0.254272,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142857,0.28869,6.36333,6.47151,1,0.000334028,Exponential (f),0.87888,0.00306327,0.108332,"1,4,26,52,156,260,520","0.85,0.025,0.025,0.025,0.025,0.025,0.025",R_1FQvT5vaz4FOOwN
71,-4.67474,0.0837322,-10.9649,-10.8567,1823.49,0.730808,Success: relative step is no more than EpsX,-5.32104,0.131304,-4.66636,-4.55818,78.1979,0.0313398,Success: relative step is no more than EpsX,0.839117,0.996649,0.0855402,-8.71989,-8.55762,593.481,0.237852,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597143,0.244757,4.05212,4.1603,1,0.000400775,Hyperbolic (f),4.67474,0.362976,0.719012,"1,4,26,52,156,260,520","0.98,0.85,0.65,0.65,0.45,0.35,0.25",R_2YLoKGcFfa6DDuX
72,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_2YmjihoHyjr5PcN
73,-2.85889,0.133792,-4.40356,-4.29538,1815.28,0.189174,Success: relative step is no more than EpsX,-3.4863,0.114132,-6.6286,-6.52042,5522.12,0.575473,Success: relative step is no more than EpsX,0.963742,0.971188,0.112854,-4.84039,-4.67812,2258.4,0.235353,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354286,0.390836,10.6044,10.7126,1,0.000104212,Exponential (f),3.4863,0.0610404,0.470026,"1,4,26,52,156,260,520","0.98,0.75,0.65,0.025,0.025,0.025,0.025",R_ZwwvSbuD96oA3gl
74,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_29bRUkqvREbDedW
75,-0.947331,0.0379063,-22.06,-21.9518,354344,0.538645,Success: relative step is no more than EpsX,-1.42553,0.0717196,-13.1329,-13.0247,4082.65,0.00620611,Success: relative step is no more than EpsX,0.692173,0.911464,0.0337907,-21.7231,-21.5608,299416,0.455149,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189286,0.235227,3.49609,3.60427,1,1.52E-06,Hyperbolic (f),0.947331,0.0247633,0.203089,"1,4,26,52,156,260,520","0.65,0.45,0.075,0.075,0.025,0.025,0.025",R_2Qg0gfokgRMMJih
76,-3.45229,0.104631,-7.84546,-7.73728,841.256,0.940685,Success: relative step is no more than EpsX,-3.79862,0.164994,-1.46888,-1.3607,34.6952,0.0387959,Success: relative step is no more than EpsX,0.85864,0.986754,0.157262,-0.194959,-0.032689,18.3502,0.0205191,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477143,0.273846,5.62433,5.73251,1,0.00111819,Hyperbolic (f),3.45229,0.172116,0.547589,"1,4,26,52,156,260,520","0.94,0.85,0.45,0.35,0.25,0.25,0.25",R_sOwPX8r261NzebD
77,-3.65536,0.126739,-5.16182,-5.05364,4021.75,0.0356563,Success: relative step is no more than EpsX,-4.16388,0.0828354,-11.1156,-11.0075,78935.5,0.699832,Success: relative step is no more than EpsX,1,0.984573,0.0828354,-9.16974,-9.00747,29834.8,0.264512,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452143,0.414788,11.4371,11.5453,1,8.87E-06,Exponential (f),4.16388,0.121982,0.575986,"1,4,26,52,156,260,520","0.98,0.91,0.85,0.35,0.025,0.025,0.025",R_3Ge5LiBsAVBXc6h
78,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_2YslIpv8Zf6XewJ
79,0.146931,0.117775,-6.18877,-6.08059,0.447017,0.351719,Success: relative step is no more than EpsX,-0.348102,0.13235,-4.55527,-4.44709,0.197522,0.155413,Success: relative step is no more than EpsX,0.230943,0.99852,0.0976686,-6.86359,-6.70132,0.626411,0.492869,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192857,0.104978,-7.79909,-7.69091,1,0.786813,Noise,NA,0.192857,0.192857,"1,4,26,52,156,260,520","0.45,0.15,0.15,0.15,0.15,0.15,0.15",R_25ToGeCncmQaVd5
80,-9.76038,0.0153692,-34.6985,-34.5903,1.31E-97,1.43E-33,Success: relative step is no more than EpsX,-9.77779,0.0153945,-34.6755,-34.5673,1.30E-97,1.42E-33,Success: relative step is no more than EpsX,0.98,1,2.72E-07,-185.952,-185.789,9.18E-65,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,2.22E-16,-480.854,-480.746,1,1.09E+64,Noise,NA,0.98,0.98,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.98,0.98,0.98",R_DjxumY7LrV9LJ1T
81,-1.98056,0.113601,-6.69398,-6.5858,4090.99,0.0201015,Success: relative step is no more than EpsX,-2.51419,0.0682551,-13.8261,-13.7179,144725,0.71112,Success: relative step is no more than EpsX,1,0.922259,0.0682551,-11.8802,-11.7179,54701,0.268778,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260714,0.372697,9.93911,10.0473,1,4.91E-06,Exponential (f),2.51419,0.0219575,0.322409,"1,4,26,52,156,260,520","0.85,0.85,0.025,0.025,0.025,0.025,0.025",R_1HcmhAZnMV6swLq
82,0.525512,0.0754906,-12.4155,-12.3073,4.43955,0.723246,Success: relative step is no more than EpsX,-0.0274986,0.0945486,-9.26402,-9.15584,0.918342,0.149607,Success: relative step is no more than EpsX,0.301706,0.940746,0.0842138,-8.93869,-8.77642,0.780476,0.127147,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135714,0.093405,-9.43439,-9.32621,1,0.16291,Hyperbolic (f),-0.525512,0.00659656,0.0740962,"1,4,26,52,156,260,520","0.35,0.15,0.075,0.075,0.15,0.075,0.075",R_1GPsmRGswveIHZF
