Series,Mazur.lnk,Mazur.RMSE,Mazur.BIC,Mazur.AIC,Mazur.BF,Mazur.prob,Mazur.notes,exp.lnk,exp.RMSE,exp.BIC,exp.AIC,exp.BF,exp.prob,exp.notes,BD.beta,BD.delta,BD.RMSE,BD.BIC,BD.AIC,BD.BF,BD.prob,BD.notes,MG.lnk,MG.s,MG.RMSE,MG.BIC,MG.AIC,MG.BF,MG.prob,MG.notes,Rachlin.lnk,Rachlin.s,Rachlin.RMSE,Rachlin.BIC,Rachlin.AIC,Rachlin.BF,Rachlin.prob,Rachlin.notes,Loewenstein-Prelec.lnk,Loewenstein-Prelec.beta,Loewenstein-Prelec.RMSE,Loewenstein-Prelec.BIC,Loewenstein-Prelec.AIC,Loewenstein-Prelec.BF,Loewenstein-Prelec.prob,Loewenstein-Prelec.notes,EbertPrelec.lnk,EbertPrelec.s,EbertPrelec.RMSE,EbertPrelec.BIC,EbertPrelec.AIC,EbertPrelec.BF,EbertPrelec.prob,EbertPrelec.notes,Bleichrodt.lnk,Bleichrodt.s,Bleichrodt.beta,Bleichrodt.RMSE,Bleichrodt.BIC,Bleichrodt.AIC,Bleichrodt.BF,Bleichrodt.prob,Bleichrodt.notes,Parabolic.lnk,Parabolic.RMSE,Parabolic.BIC,Parabolic.AIC,Parabolic.BF,Parabolic.prob,Parabolic.notes,Power.lnk,Power.lns,Power.RMSE,Power.BIC,Power.AIC,Power.BF,Power.prob,Power.notes,noise.mean,noise.RMSE,noise.BIC,noise.AIC,noise.BF,noise.prob,probmodel,probmodel.ED50,probmodel.AUC,probmodel.Log10AUC,delays,values,ResponseId
203,-4.43103,0.0833821,-11.0235,-10.9154,35414.9,0.00670564,Success: relative step is no more than EpsX,-4.91916,0.0427438,-20.3785,-20.2703,3.80702e+6,0.720842,Success: relative step is no more than EpsX,1,0.992722,0.0427438,-18.4326,-18.2703,1.43892e+6,0.272452,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576429,0.372355,9.92624,10.0344,1,1.89345e-7,Exponential (f),4.91916,0.255925,0.69468,"1,4,26,52,156,260,520","0.98,0.98,0.85,0.75,0.25,0.15,0.075",R_821X9UgsA6YKJBD
204,-2.67382,0.119188,-6.02177,-5.91359,2233.58,0.636606,Success: relative step is no more than EpsX,-3.06788,0.135179,-4.25923,-4.15105,925.275,0.263718,Success: relative step is no more than EpsX,1,0.954546,0.135179,-2.31332,-2.15105,349.721,0.099676,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395714,0.358643,9.40095,9.50913,1,0.000285016,Hyperbolic (f),2.67382,0.0988917,0.433821,"1,4,26,52,156,260,520","0.98,0.94,0.15,0.25,0.15,0.15,0.15",R_2ykALHb6m2o519X
205,-4.26782,0.0771816,-12.1054,-11.9972,8444.68,0.920024,Success: relative step is no more than EpsX,-4.78645,0.124499,-5.41141,-5.30323,297.174,0.0323762,Success: relative step is no more than EpsX,0.87057,0.994029,0.10254,-6.18221,-6.01994,436.905,0.0475996,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548571,0.280837,5.97722,6.0854,1,0.000108947,Hyperbolic (f),4.26782,0.288861,0.664094,"1,4,26,52,156,260,520","0.85,0.94,0.75,0.55,0.25,0.25,0.25",R_31RuUrgRlSehZz5
206,-1.02773,0.184641,0.106177,0.214356,13.697,0.475829,Success: relative step is no more than EpsX,-1.16025,0.190641,0.553871,0.66205,10.9499,0.380395,Success: relative step is no more than EpsX,1,0.730951,0.190641,2.49978,2.66205,4.13866,0.143776,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291429,0.268351,5.34053,5.44871,1,0.0347397,Hyperbolic (f),1.02773,0.0265234,0.21239,"1,4,26,52,156,260,520","0.94,0.15,0.25,0.15,0.15,0.25,0.15",R_2VEWixL7BoC8ATX
207,-0.841557,0.0764544,-12.2379,-12.1297,10324.5,0.0356311,Success: relative step is no more than EpsX,-1.23327,0.0499647,-18.1932,-18.085,202788,0.69985,Success: relative step is no more than EpsX,1,0.747264,0.0499647,-16.2473,-16.085,76646.8,0.264519,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.286294,6.24666,6.35484,1,3.45114e-6,Exponential (f),1.23327,0.00494209,0.148306,"1,4,26,52,156,260,520","0.85,0.25,0.025,0.025,0.025,0.025,0.025",R_yOsEjQ38lDaG1Md
208,-5.40105,0.184696,0.110338,0.218518,0.0899684,0.0367382,Success: relative step is no more than EpsX,-6.06822,0.21514,2.2464,2.35458,0.0309207,0.0126263,Success: relative step is no more than EpsX,0.726347,0.99916,0.100984,-6.39629,-6.23402,2.32801,0.950635,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.130931,-4.70626,-4.59808,1,0.408346,Beta-Delta (f),6.09677,0.588193,0.680744,"1,4,26,52,156,260,520","0.85,0.85,0.65,0.55,0.55,0.55,0.55",R_AMXf561Sp6XKKRj
209,-1.67248,0.105036,-7.79142,-7.68324,319.209,0.00122379,Success: relative step is no more than EpsX,-1.88731,0.161417,-1.77571,-1.66753,15.7682,6.04524e-5,Success: relative step is no more than EpsX,0.644504,0.974428,0.035076,-21.2004,-21.0382,260501,0.998716,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260714,0.239366,3.74028,3.84846,1,3.83382e-6,Beta-Delta (f),2.28241,0.0467121,0.31967,"1,4,26,52,156,260,520","0.65,0.55,0.35,0.15,0.025,0.025,0.075",R_3dT7C5XqeX3ZFAE
210,-2.0375,0.160833,-1.8265,-1.71832,26.7227,0.738913,Success: relative step is no more than EpsX,-2.16474,0.195542,0.909236,1.01742,6.80492,0.188164,Success: relative step is no more than EpsX,0.887629,0.937752,0.194843,2.80503,2.9673,2.63728,0.0729238,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377143,0.257167,4.74453,4.85271,1,0.0276511,Hyperbolic (f),2.0375,0.0607274,0.343051,"1,4,26,52,156,260,520","0.94,0.55,0.15,0.25,0.25,0.25,0.25",R_1eIDnNESXv05Slt
211,-3.99728,0.0707544,-13.3226,-13.2144,21106.5,0.982991,Success: relative step is no more than EpsX,-4.48979,0.135497,-4.22635,-4.11817,223.455,0.010407,Success: relative step is no more than EpsX,0.894479,0.992008,0.125833,-3.3163,-3.15403,141.767,0.00660249,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534286,0.293445,6.59207,6.70025,1,4.65729e-5,Hyperbolic (f),3.99728,0.24528,0.62616,"1,4,26,52,156,260,520","0.98,0.91,0.65,0.45,0.25,0.25,0.25",R_2VEL8akmmcGWqVV
212,-1.34517,0.0718803,-13.1016,-12.9934,42796.2,0.0321083,Success: relative step is no more than EpsX,-1.73827,0.0462578,-19.2724,-19.1642,936218,0.702407,Success: relative step is no more than EpsX,1,0.838765,0.0462578,-17.3265,-17.1642,353857,0.265485,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216429,0.329791,8.22682,8.335,1,7.5026e-7,Exponential (f),1.73827,0.00919165,0.21258,"1,4,26,52,156,260,520","0.94,0.45,0.025,0.025,0.025,0.025,0.025",R_vHx2QMT0AfS3ze9
213,-2.78269,0.112516,-6.82828,-6.7201,9842.57,0.0270458,Success: relative step is no more than EpsX,-3.3219,0.0706026,-13.3527,-13.2445,256959,0.706081,Success: relative step is no more than EpsX,1,0.964559,0.0706026,-11.4068,-11.2445,97121.4,0.266873,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358571,0.418464,11.5607,11.6688,1,2.74783e-6,Exponential (f),3.3219,0.0515042,0.444598,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.025,0.025,0.025,0.025",R_2uQi8fwA3c3dPNG
214,-2.60803,0.0567698,-16.4056,-16.2974,491352,0.74077,Success: relative step is no more than EpsX,-3.19316,0.0690479,-13.6644,-13.5562,124784,0.188126,Success: relative step is no more than EpsX,1,0.95979,0.0690479,-11.7185,-11.5562,47163.8,0.0711048,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350714,0.369125,9.80427,9.91245,1,1.50761e-6,Hyperbolic (f),2.60803,0.0941553,0.424277,"1,4,26,52,156,260,520","0.98,0.85,0.25,0.25,0.025,0.075,0.025",R_3Rl6yp32E69hAUG
215,-2.8027,0.0297809,-25.4375,-25.3293,2.7756e+7,0.991917,Success: relative step is no more than EpsX,-3.37773,0.0628319,-14.9851,-14.8769,149161,0.00533056,Success: relative step is no more than EpsX,0.958526,0.968635,0.0600923,-13.6634,-13.5011,77025.5,0.00275266,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373571,0.344567,8.84043,8.94861,1,3.5737e-8,Hyperbolic (f),2.8027,0.108767,0.452581,"1,4,26,52,156,260,520","0.94,0.85,0.35,0.25,0.075,0.075,0.075",R_31mwRbIIdEZvFvG
216,-0.162706,0.072462,-12.9887,-12.8806,2123.77,0.00448026,Success: relative step is no more than EpsX,-0.676366,0.0350552,-23.1547,-23.0465,342465,0.722457,Success: relative step is no more than EpsX,1,0.60142,0.0350552,-21.2088,-21.0465,129440,0.273063,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121429,0.216477,2.33316,2.44134,1,2.10958e-6,Exponential (f),0.676366,0.00227904,0.0878882,"1,4,26,52,156,260,520","0.65,0.075,0.025,0.025,0.025,0.025,0.025",R_1Q3IrBuHJYeP9Zf
217,-2.4397,0.0959527,-9.05764,-8.94946,3891.94,0.483326,Success: relative step is no more than EpsX,-3.36939,0.129116,-4.90162,-4.79344,487.19,0.0605024,Success: relative step is no more than EpsX,0.785871,0.977286,0.0841939,-8.94199,-8.77972,3673.27,0.456171,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319286,0.312563,7.47569,7.58387,1,0.000124187,Hyperbolic (f),2.4397,0.0829248,0.399991,"1,4,26,52,156,260,520","0.91,0.55,0.45,0.25,0.025,0.025,0.025",R_3pb8wM8KsEFWNto
218,-2.76397,0.0723104,-13.0181,-12.9099,19268,0.847142,Success: relative step is no more than EpsX,-3.34737,0.106461,-7.60269,-7.49451,1285,0.056497,Success: relative step is no more than EpsX,0.860109,0.972658,0.0858424,-8.67052,-8.50825,2191.7,0.0963609,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367857,0.29602,6.71434,6.82252,1,4.39664e-5,Hyperbolic (f),2.76397,0.105714,0.446935,"1,4,26,52,156,260,520","0.85,0.75,0.45,0.15,0.15,0.15,0.075",R_1rrKPh61IUQOtT7
219,-2.65633,0.139832,-3.78546,-3.67728,58.2236,0.803701,Success: relative step is no more than EpsX,-3.07882,0.182345,-0.0690223,0.0391574,9.07998,0.125337,Success: relative step is no more than EpsX,0.854225,0.967011,0.172117,1.06872,1.23099,5.14076,0.0709616,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407143,0.249898,4.34312,4.4513,1,0.0138037,Hyperbolic (f),2.65633,0.0976127,0.431281,"1,4,26,52,156,260,520","0.85,0.75,0.25,0.25,0.25,0.25,0.25",R_1jdjxDhBilMLYl7
220,-2.64266,0.0883583,-10.212,-10.1038,7269.59,0.928168,Success: relative step is no more than EpsX,-3.11818,0.133759,-4.40708,-4.2989,399.01,0.0509449,Success: relative step is no more than EpsX,0.950176,0.960807,0.132214,-2.62384,-2.46157,163.59,0.0208869,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386429,0.314696,7.57089,7.67907,1,0.000127678,Hyperbolic (f),2.64266,0.096623,0.429297,"1,4,26,52,156,260,520","0.98,0.75,0.25,0.25,0.25,0.15,0.075",R_1jPN7YtO7UqX8XY
221,-3.06885,0.22653,2.96869,3.07687,1.04542,0.304638,Success: relative step is no more than EpsX,-1.58374,0.295691,6.69881,6.80699,0.161922,0.0471842,Success: relative step is no more than EpsX,0.578592,0.996791,0.176977,1.4586,1.62087,2.22435,0.648178,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.227972,3.05753,3.16571,1,0.291401,Beta-Delta (f),3.81586,0.280511,0.470759,"1,4,26,52,156,260,520","0.94,0.35,0.45,0.45,0.25,0.25,0.25",R_8i8j70LvRrJYdVf
222,-1.7883,0.150117,-2.79184,-2.68366,96.0258,0.726024,Success: relative step is no more than EpsX,-1.83786,0.180627,-0.201534,-0.0933544,26.2973,0.198826,Success: relative step is no more than EpsX,1,0.852862,0.180627,1.74438,1.90665,9.93944,0.0751493,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336429,0.288156,6.3374,6.44558,1,0.00756072,Hyperbolic (f),1.7883,0.0497965,0.308853,"1,4,26,52,156,260,520","0.98,0.45,0.15,0.25,0.25,0.25,0.025",R_3m29xP7PI9l14sy
223,-5.8345,0.119997,-5.92706,-5.81888,419.582,0.150973,Success: relative step is no more than EpsX,-6.1125,0.0981559,-8.73982,-8.63164,1712.38,0.616146,Success: relative step is no more than EpsX,1,0.997787,0.0981559,-6.7939,-6.63163,647.217,0.232881,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.284354,6.15146,6.25964,1,0.000359818,Exponential (f),6.1125,0.593014,0.858105,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.91,0.45,0.25",R_10wqwZK8JQtitXd
224,-6.67618,0.0625696,-15.0437,-14.9355,168.336,0.230777,Success: relative step is no more than EpsX,-6.87432,0.0607198,-15.4638,-15.3557,207.687,0.284724,Success: relative step is no more than EpsX,0.951284,0.99913,0.0489762,-16.527,-16.3648,353.408,0.484498,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847143,0.130133,-4.79178,-4.6836,1,0.00137093,Beta-Delta (f),6.60583,0.764851,0.889669,"1,4,26,52,156,260,520","0.94,0.98,0.91,0.85,0.85,0.85,0.55",R_2Ui1K4S4tB0t77R
225,-0.631886,0.172445,-0.850504,-0.742325,36.7733,0.420613,Success: relative step is no more than EpsX,-0.879181,0.166144,-1.37163,-1.26345,47.7193,0.545812,Success: relative step is no more than EpsX,0.523079,0.968248,0.21534,4.20537,4.36764,2.93538,0.0335748,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196429,0.288601,6.35904,6.46722,1,0.011438,Exponential (f),0.879181,0.00306458,0.108364,"1,4,26,52,156,260,520","0.85,0.025,0.35,0.075,0.025,0.025,0.025",R_DOUMmKU6poA92xz
226,-5.49045,0.151313,-2.6807,-2.57252,4.69313,0.509901,Success: relative step is no more than EpsX,-6.09904,0.182935,-0.0237564,0.0844233,1.24312,0.135064,Success: relative step is no more than EpsX,0.82435,0.998709,0.138667,-1.9567,-1.79443,3.26774,0.355035,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701429,0.188712,0.4115,0.519679,1,0.108649,Hyperbolic (f),5.49045,0.533233,0.817414,"1,4,26,52,156,260,520","0.98,0.98,0.75,0.55,0.55,0.55,0.55",R_1Fyc0Q84I8VrHrM
227,-0.694638,0.0462112,-19.2865,-19.1783,133893,0.122951,Success: relative step is no more than EpsX,-1.11644,0.0365375,-22.5749,-22.4667,693128,0.636482,Success: relative step is no more than EpsX,1,0.720764,0.0365375,-20.629,-20.4667,261978,0.240568,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167857,0.24954,4.32308,4.43126,1,9.18275e-7,Exponential (f),1.11644,0.00424121,0.13459,"1,4,26,52,156,260,520","0.75,0.25,0.075,0.025,0.025,0.025,0.025",R_1gIrpboKL89PTiK
228,-5.26093,0.159053,-1.9823,-1.87412,390.142,0.0808969,Success: relative step is no more than EpsX,-5.62087,0.117667,-6.20153,-6.09335,3216.75,0.667001,Success: relative step is no more than EpsX,1,0.996386,0.117668,-4.25562,-4.09335,1215.82,0.252102,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706429,0.373006,9.95072,10.0589,1,0.000207352,Exponential (f),5.62087,0.44919,0.797867,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.75,0.25,0.025",R_1FQXiA9kRZT3elX
229,-6.14137,0.0196761,-31.2399,-31.1317,7.57618e+6,0.235189,Success: relative step is no more than EpsX,-6.42844,0.018622,-32.0108,-31.9026,1.11389e+7,0.345786,Success: relative step is no more than EpsX,0.986013,0.998441,0.0157668,-32.395,-32.2327,1.34981e+7,0.419025,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812857,0.189112,0.441122,0.549301,1,3.10432e-8,Beta-Delta (f),6.07588,0.674792,0.880239,"1,4,26,52,156,260,520","0.98,0.98,0.94,0.94,0.75,0.65,0.45",R_2fwyhSOm2W9F22q
230,0.764427,0.0363452,-22.6487,-22.5406,2936.95,0.0172746,Success: relative step is no more than EpsX,0.0440269,0.0214542,-30.0287,-29.9205,117609,0.69175,Success: relative step is no more than EpsX,0.84355,0.414913,0.0211289,-28.2967,-28.1345,49470.4,0.290975,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0714286,0.113726,-6.67849,-6.57031,1,5.8818e-6,Exponential (f),-0.0440269,0.00064844,0.0325471,"1,4,26,52,156,260,520","0.35,0.025,0.025,0.025,0.025,0.025,0.025",R_2CNtkaRhtYgom3F
231,-5.18026,0.0467725,-19.1175,-19.0093,240908,0.883103,Success: relative step is no more than EpsX,-5.65357,0.0668167,-14.1243,-14.0161,19842.3,0.0727364,Success: relative step is no more than EpsX,0.963188,0.996743,0.0624425,-13.1263,-12.964,12046.9,0.0441606,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.687143,0.27468,5.66687,5.77505,1,3.66573e-6,Hyperbolic (f),5.18026,0.466396,0.78222,"1,4,26,52,156,260,520","0.98,0.98,0.85,0.85,0.45,0.45,0.25",R_2tLMZe9Sxy6V081
232,-1.97682,0.0860503,-10.5826,-10.4744,32954.2,0.00114887,Success: relative step is no more than EpsX,-2.50825,0.0342573,-23.477,-23.3688,2.07923e+7,0.724874,Success: relative step is no more than EpsX,1,0.921814,0.0342573,-21.5311,-21.3688,7.85875e+6,0.273977,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272143,0.380337,10.2232,10.3314,1,3.48626e-8,Exponential (f),2.50825,0.021817,0.321534,"1,4,26,52,156,260,520","0.98,0.75,0.075,0.025,0.025,0.025,0.025",R_2uvPvwFA0ILVOVi
233,-1.09253,0.164125,-1.54278,-1.4346,13.5593,0.614247,Success: relative step is no more than EpsX,-1.23577,0.179968,-0.252669,-0.14449,7.11369,0.322255,Success: relative step is no more than EpsX,0.479541,0.992306,0.19752,2.99602,3.15829,1.40169,0.0634973,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292857,0.23819,3.67137,3.77955,1,0.0453007,Hyperbolic (f),1.09253,0.0280244,0.220028,"1,4,26,52,156,260,520","0.85,0.25,0.15,0.35,0.15,0.15,0.15",R_1OUFP1HaiTpi5Ss
234,-3.545,0.0921901,-9.61768,-9.5095,25691.2,0.0560145,Success: relative step is no more than EpsX,-4.13661,0.0646217,-14.5919,-14.4837,308976,0.67366,Success: relative step is no more than EpsX,0.983394,0.984573,0.0640715,-12.7657,-12.6034,123986,0.270326,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442143,0.393236,10.6901,10.7983,1,2.1803e-6,Exponential (f),4.13661,0.118657,0.571695,"1,4,26,52,156,260,520","0.98,0.94,0.55,0.55,0.025,0.025,0.025",R_1Cymujz3J9BdlYt
235,-2.9213,0.0828497,-11.1132,-11.005,68263.7,0.0082354,Success: relative step is no more than EpsX,-3.46206,0.0437458,-20.0541,-19.9459,5.9659e+6,0.719732,Success: relative step is no more than EpsX,1,0.969121,0.0437458,-18.1082,-17.9459,2.2549e+6,0.272033,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376429,0.40634,11.1491,11.2572,1,1.20641e-7,Exponential (f),3.46206,0.0595337,0.466268,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.15,0.025,0.025,0.025",R_12Dscs7zfWWJkgh
236,-3.23995,0.076406,-12.2468,-12.1386,28735.7,0.856821,Success: relative step is no more than EpsX,-3.69946,0.104123,-7.91361,-7.80544,3292.24,0.0981657,Success: relative step is no more than EpsX,0.947984,0.977657,0.101287,-6.35423,-6.19196,1509.64,0.0450135,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427143,0.331165,8.28503,8.39321,1,2.98173e-5,Hyperbolic (f),3.23995,0.148737,0.516553,"1,4,26,52,156,260,520","0.94,0.85,0.55,0.25,0.075,0.25,0.075",R_31tHhvOAe8tq2FA
237,-0.252418,0.0895887,-10.0184,-9.91023,41.1502,0.0222506,Success: relative step is no more than EpsX,-0.810087,0.131572,-4.63786,-4.52968,2.79255,0.00150998,Success: relative step is no more than EpsX,0.424454,0.971597,0.0454242,-17.5811,-17.4188,1805.45,0.976239,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.152362,-2.58395,-2.47577,1,0.000540718,Beta-Delta (f),nan,0.0275769,0.203497,"1,4,26,52,156,260,520","0.45,0.35,0.15,0.15,0.025,0.075,0.025",R_2QQFSSm4NeIL8O1
238,-5.42262,0.0759777,-12.3254,-12.2173,3937.3,0.54526,Success: relative step is no more than EpsX,-5.88418,0.0858326,-10.618,-10.5099,1676.64,0.23219,Success: relative step is no more than EpsX,0.938575,0.997542,0.0751483,-10.5332,-10.371,1607.02,0.22255,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.247906,4.23105,4.33923,1,0.000138486,Hyperbolic (f),5.42262,0.518542,0.809983,"1,4,26,52,156,260,520","0.98,0.98,0.91,0.65,0.65,0.55,0.25",R_3KDv0O3oAjwO2Lf
239,-4.47563,0.015662,-34.4343,-34.3261,1.36894e+9,0.999926,Success: relative step is no more than EpsX,-5.03751,0.0665856,-14.1728,-14.0646,54531.6,3.9832e-5,Success: relative step is no more than EpsX,0.948037,0.994171,0.0593102,-13.8468,-13.6845,46329.1,3.38406e-5,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587143,0.31626,7.64029,7.74847,1,7.3044e-10,Hyperbolic (f),4.47563,0.325499,0.692512,"1,4,26,52,156,260,520","0.98,0.98,0.75,0.65,0.35,0.25,0.15",R_rlnMEWJd9FaCv3r
240,-7.48445,0.102906,-8.07821,-7.97003,1.4717e-5,2.56006e-5,Success: relative step is no more than EpsX,-7.63612,0.104704,-7.83575,-7.72757,1.30368e-5,2.26778e-5,Success: relative step is no more than EpsX,0.864437,0.999953,0.0197749,-29.2239,-29.0616,0.574843,0.999952,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858571,0.0209956,-30.3312,-30.223,1,1.73952,Noise,NA,0.858571,0.858571,"1,4,26,52,156,260,520","0.91,0.85,0.85,0.85,0.85,0.85,0.85",R_3g1lR84IP2d6DgU
241,0.279314,0.108994,-7.27357,-7.16539,0.914933,0.0252781,Success: relative step is no more than EpsX,-0.119664,0.140289,-3.73972,-3.63154,0.156323,0.00431895,Success: relative step is no more than EpsX,0.313453,0.984877,0.0563276,-14.5691,-14.4068,35.1234,0.970403,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164286,0.107618,-7.45138,-7.3432,1,0.0276284,Beta-Delta (f),nan,0.0390204,0.181534,"1,4,26,52,156,260,520","0.35,0.25,0.25,0.075,0.075,0.075,0.075",R_9AkscN6x9P2wZAR
242,-2.91228,0.0581385,-16.072,-15.9638,248937,0.885088,Success: relative step is no more than EpsX,-3.41518,0.0818277,-11.287,-11.1788,22752.6,0.0808962,Success: relative step is no more than EpsX,0.968516,0.96916,0.080591,-9.55429,-9.39202,9567.11,0.0340155,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387857,0.343031,8.77789,8.88607,1,3.55546e-6,Hyperbolic (f),2.91228,0.117815,0.468582,"1,4,26,52,156,260,520","0.94,0.85,0.45,0.15,0.15,0.15,0.025",R_VIi25gPYvnJ9enL
243,-2.4093,0.116445,-6.34771,-6.23953,6574.74,0.0390117,Success: relative step is no more than EpsX,-2.91646,0.0771301,-12.1147,-12.0065,117534,0.697397,Success: relative step is no more than EpsX,1,0.947314,0.0771301,-10.1688,-10.0065,44423.7,0.263591,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317143,0.408821,11.2343,11.3425,1,5.93357e-6,Exponential (f),2.91646,0.0337232,0.382589,"1,4,26,52,156,260,520","0.94,0.98,0.15,0.075,0.025,0.025,0.025",R_2PzJmEmhAX8ETBl
